Subject,CourseName,URL
Art & Design Courses,The Piano Sonata: Origins to Mozart,https://www.classcentral.com/course/piano-sonata-origins-to-mozart-43697
Art & Design Courses,The Piano Sonata: Beethoven and the Romantics,https://www.classcentral.com/course/piano-sonata-beethoven-to-romantics-43696
Art & Design Courses,The Piano Sonata: Russian and 20th-21st Century Composers,https://www.classcentral.com/course/piano-sonata-russian-20-21-century-composers-43695
Art & Design Courses,Design Computing: 3D Modeling in Rhinoceros with Python Rhinoscript,https://www.classcentral.com/course/design-computing-3d-modeling-in-rhinoceros-with-p-20969
Art & Design Courses,Introduction to 3D Modeling,https://www.classcentral.com/course/introduction-to-3d-modeling-47263
Art & Design Courses,Digital Design,https://www.classcentral.com/course/edx-digital-design-17251
Art & Design Courses,Ergonomics in Design,https://www.classcentral.com/course/ergonomics-in-design-47299
Art & Design Courses,Age of Cathedrals,https://www.classcentral.com/course/age-of-cathedrals-9671
Art & Design Courses,Build it in Figma,https://www.classcentral.com/course/youtube-build-it-in-figma-51788/classroom
Art & Design Courses,European Paintings: From Leonardo to Rembrandt to Goya,https://www.classcentral.com/course/edx-european-paintings-from-leonardo-to-rembrandt-to-goya-2151
Art & Design Courses,Figma in 5,https://www.classcentral.com/course/youtube-figma-in-5-51787/classroom
Art & Design Courses,Music Business Foundations,https://www.classcentral.com/course/music-business-foundations-4429
Art & Design Courses,Contemporary Architecture and Design,https://www.classcentral.com/course/youtube-contemporary-architecture-and-design-47481/classroom
Art & Design Courses,Introduction to Film Studies,https://www.classcentral.com/course/youtube-introduction-to-film-studies-47411/classroom
Art & Design Courses,Introduction to History of Architecture in India,https://www.classcentral.com/course/youtube-introduction-to-history-of-architecture-in-india-47906/classroom
Art & Design Courses,Interaction Design,https://www.classcentral.com/course/youtube-interaction-design-47458/classroom
Art & Design Courses,Product Design,https://www.classcentral.com/course/udacity-product-design-3646
Art & Design Courses,"i3: Images, Ideas, Inspiration",https://www.classcentral.com/course/youtube-i3-images-ideas-inspiration-53054/classroom
